activation,position,zone,item,sentence_no,word,retrieve_wh,reanalysis,agreeing_actions,matching_fs,fan_size,record_RTs
8.890425831548754,24,316,1,11,and,None,no,3.0,7.333333333333333,6745.5,yes
6.2550400439532945,1,318,1,12,it,None,no,2.0,11.166666666666668,12175.167142857143,yes
4.117737706488191,2,319,1,12,was,None,no,1.0,27.0,5353.111111111111,yes
11.276274647736033,3,320,1,12,the,None,no,3.0,8.333333333333334,17792.28,yes
10.791585521566136,4,321,1,12,people,None,no,2.6666666666666665,10.5,14488.106060606062,yes
12.739867813110623,5,322,1,12,of,None,no,3.0,10.0,15239.7,yes
6.715700090945108,6,323,1,12,bradford,None,yes,2.0,12.0,12037.166666666666,yes
10.669081256622253,7,324,1,12,and,None,no,3.0,8.0,17439.0,yes
11.675830800571047,8,325,1,12,the,None,no,3.0,9.333333333333334,15945.214285714284,yes
9.408391917640467,9,326,1,12,people,None,no,2.0,18.944444444444443,9488.052685195886,yes
16.233489043992996,10,327,1,12,who,None,no,3.0,11.416666666666668,9872.509677419355,yes
11.290524322837973,11,328,1,12,knew,None,no,2.0,18.0,8175.166666666667,yes
14.021204596382564,12,329,1,12,them,None,yes,2.8333333333333335,13.25,12871.324477184035,yes
15.828898290827487,13,330,1,12,who,None,no,3.25,11.25,10363.83125,yes
10.728374130035611,14,331,1,12,rejoiced,None,no,2.0,18.0,8175.166666666667,yes
11.050981961595514,15,332,1,12,at,None,no,6.0,9.0,32705.333333333332,yes
8.805584299178342,16,333,1,12,this,None,no,5.0,7.0,33793.57142857143,yes
9.00500648945195,17,334,1,12,proclamation,None,yes,2.3333333333333335,12.277777777777779,13042.00476858345,yes
10.358490243686392,18,335,1,12,but,None,no,3.0,7.666666666666667,19186.043478260868,yes
10.469557116225662,19,336,1,12,one,None,no,3.0,8.0,18349.75,yes
10.463246370998133,20,337,1,12,question,None,no,2.6666666666666665,10.277777777777777,14823.49620279146,yes
6.818079834159147,21,338,1,12,remained,None,no,2.0,12.5,11905.84,yes
8.080179056590115,21,338,1,12,:,None,no,2.0,12.5,12037.28,no
3.30126520310887,22,339,1,12,who,None,yes,1.0,17.0,7492.882352941177,yes
13.06481595129809,23,340,1,12,would,None,no,3.0,10.0,14041.2,yes
12.149302570019291,24,341,1,12,kill,None,no,3.0,9.333333333333334,14975.892857142857,yes
9.78476510717328,25,342,1,12,the,None,no,3.0,8.0,17880.375,yes
3.5044062917338428,1,344,1,13,by,None,no,2.0,7.0,14963.57142857143,yes
8.57867249234741,2,345,1,13,the,None,no,3.0,7.333333333333333,19792.227272727272,yes
8.232607106076903,3,346,1,13,handsome,None,yes,2.5,10.305555555555555,15751.186666666666,yes
9.256823456647172,4,347,1,13,reward,None,no,2.5714285714285716,10.738095238095239,15510.608823529412,yes
8.611824943181993,5,348,1,13,many,None,no,3.0,7.333333333333333,19678.090909090908,yes
9.613315025079576,6,349,1,13,felt,None,no,3.0,8.0,18282.125,yes
6.950478158891895,7,350,1,13,tempted,None,yes,4.333333333333333,10.888888888888888,24799.942857142858,yes
9.274837523452566,7,350,1,13,",",None,no,3.0,8.0,18491.625,no
12.238750845774161,8,351,1,13,but,None,no,3.0,10.0,14938.5,yes
10.740267785986752,9,352,1,13,the,None,no,3.0,9.0,16753.666666666668,yes
11.939330089233135,10,353,1,13,thought,None,no,23.333333333333332,12.166666666666666,111833.68602693603,yes
15.261559339400796,11,354,1,13,of,None,no,3.0,12.0,13093.25,yes
12.656115308849301,12,355,1,13,the,None,no,3.0,10.0,15079.2,yes
6.507692522767302,13,356,1,13,boar,None,yes,2.0,12.0,12445.0,yes
13.136655372977916,14,357,1,13,with,None,no,7.0,10.0,34653.5,yes
10.664167495673858,15,358,1,13,its,None,no,3.0,8.333333333333334,17594.28,yes
8.953670419931699,16,359,1,13,deadly,None,no,12.0,7.0,80343.42857142857,yes
13.608033152021585,17,360,1,13,tusks,None,yes,7.25,12.409090909090908,35519.19838029899,yes
11.597792067744923,18,361,1,13,and,None,no,7.0,9.0,37985.88888888889,yes
8.594901101099605,19,362,1,13,face,None,no,3.0,7.0,20497.428571428572,yes
6.308638378550629,20,363,1,13,like,None,no,2.0,11.0,12832.09090909091,yes
8.148332549868867,21,364,1,13,thunder,None,yes,3.0,7.0,20702.14285714286,yes
11.766450327778163,22,365,1,13,soon,None,no,3.0,9.333333333333334,15724.821428571428,yes
11.160487989781533,23,366,1,13,put,None,no,3.0,9.0,16323.0,yes
8.862978110667363,24,367,1,13,an,None,no,3.0,7.0,20185.14285714286,yes
8.344695080326296,25,368,1,13,end,None,no,2.3333333333333335,11.333333333333334,13914.051499118164,yes
12.60590036982909,26,369,1,13,to,None,no,3.0,10.0,15458.0,yes
10.14919947918669,27,370,1,13,their,None,no,3.0,8.0,18243.75,yes
6.130510398539684,1,372,1,14,however,None,no,2.0,11.166666666666668,12216.652857142857,yes
8.770980812152363,1,372,1,14,",",None,no,2.0,16.0,9248.0,no
8.27027820406397,2,373,1,14,there,None,no,2.0,15.0,9728.933333333332,yes
6.689769841067194,3,374,1,14,was,None,yes,1.6666666666666667,17.833333333333332,8023.220404040403,yes
7.828870629039187,4,375,1,14,one,None,no,3.0,10.0,19317.321428571428,yes
4.975064923782742,5,376,1,14,huntsman,None,yes,2.0,9.0,15503.666666666666,yes
10.662932352154971,5,376,1,14,",",None,no,3.0,8.333333333333334,17575.559999999998,no
15.833257672510888,6,377,1,14,who,None,no,3.0,11.75,9903.06957070707,yes
10.783331665583535,7,378,1,14,was,None,no,2.0,17.5,6747.371428571429,yes
11.446686609839706,8,379,1,14,still,None,no,2.5,11.5,12646.189393939394,yes
12.419360178534953,9,380,1,14,wet,None,no,3.0,9.0,16453.88888888889,yes
6.45248650618651,10,381,1,14,behind,None,no,2.0,12.0,12300.916666666666,yes
8.728997732427178,11,382,1,14,the,None,no,3.0,7.333333333333333,19735.090909090908,yes
5.444785670243553,12,383,1,14,ears,None,yes,2.0,10.5,13994.952380952382,yes
13.321833284286305,12,383,1,14,",",None,yes,3.142857142857143,10.654761904761907,15259.564015349728,no
13.425694004508921,13,384,1,14,who,None,no,2.5,14.5,7343.541714441715,yes
10.216996089378183,14,385,1,14,decided,None,no,2.0,17.5,8635.6,yes
11.584877049498344,15,386,1,14,the,None,no,3.0,8.666666666666666,17048.076923076926,yes
10.372594665630237,16,387,1,14,prize,None,no,2.6666666666666665,11.0,15699.151785714284,yes
3.753520192469589,17,388,1,14,was,None,no,1.0,23.0,6078.652173913043,yes
7.975338874234502,18,389,1,14,worth,None,no,3.0,6.333333333333333,22967.368421052633,yes
8.237613473680629,19,390,1,14,a,None,no,3.0,6.666666666666667,21830.399999999998,yes
6.973406569951389,20,391,1,14,shot,None,yes,2.0,13.0,12001.438694638695,yes
8.312853152926479,20,391,1,14,",",None,no,7.0,9.142857142857142,44179.625,no
9.058462705234785,21,392,1,14,in,None,no,4.0,8.0,25781.0,yes
9.628995052684365,22,393,1,14,spite,None,no,2.5,12.25,13819.8125,yes
15.840591664262899,23,394,1,14,of,None,no,3.0,12.333333333333334,12766.945945945945,yes
13.380100108120818,24,395,1,14,the,None,no,3.0,10.333333333333334,14758.451612903225,yes
6.903391615909543,25,396,1,14,boar,None,no,2.0,12.5,11701.68,yes
15.268759230966728,25,396,1,14,'s,None,no,3.0,11.5,13838.017628205129,no
3.425472335009604,1,398,1,15,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,399,1,15,huntsman,None,no,3.0,8.333333333333334,18421.682142857142,yes
9.498843415276355,3,400,1,15,discovered,None,yes,4.0,13.6,18597.222222222223,yes
11.424992518735321,4,401,1,15,the,None,no,3.0,9.0,5783.666666666667,yes
5.4165548354562585,5,402,1,15,boar,None,yes,2.0,9.5,15832.105263157895,yes
8.835528633352366,6,403,1,15,preferred,None,yes,3.0,6.0,21844.666666666668,yes
13.190289758499542,7,404,1,15,to,None,no,4.0,10.0,19403.6,yes
10.769447991281341,8,405,1,15,come,None,no,3.0,8.666666666666666,16548.69230769231,yes
11.181146334940482,9,406,1,15,out,None,no,2.5,11.916666666666668,11669.147647058824,yes
15.454210162015453,10,407,1,15,in,None,no,3.0,11.666666666666666,12254.485714285714,yes
7.4957354256558,11,408,1,15,the,None,no,2.0,13.5,10619.185185185184,yes
11.328869491373833,12,409,1,15,middle,None,yes,2.9375,14.6125,14007.393020442974,yes
12.567378086175388,13,410,1,15,of,None,no,3.0,9.666666666666666,15256.034482758621,yes
13.49001863246256,14,411,1,15,the,None,no,3.0,10.333333333333334,14681.90322580645,yes
2.0032747318280526,1,413,1,16,so,None,no,1.0,15.0,6946.4,yes
9.68756911809134,2,414,1,16,he,None,no,2.5,10.666666666666668,13288.879765395894,yes
12.30520561968719,3,415,1,16,went,None,no,3.0,10.0,14866.7,yes
9.429563797293097,4,416,1,16,to,None,no,3.0,7.0,20284.14285714286,yes
10.326838472387994,5,417,1,16,the,None,no,3.0,7.666666666666667,18997.434782608696,yes
10.654007063532045,6,418,1,16,wood,None,yes,2.4,12.5,12519.49784126984,yes
11.471223577970942,7,419,1,16,by,None,no,3.0,9.0,16604.333333333332,yes
12.709740468422028,8,420,1,16,the,None,no,3.0,10.0,15031.8,yes
9.928501730278542,9,421,1,16,well,None,yes,3.0,8.0,18315.75,yes
9.41621884442239,10,422,1,16,with,None,no,3.0,7.0,20469.0,yes
5.7734737718541185,11,423,1,16,his,None,no,1.5,18.0,7941.074675324675,yes
7.085302056250025,12,424,1,16,good,None,no,3.0,6.0,18032.333333333332,yes
9.312614012485927,13,425,1,16,bow,None,yes,2.4444444444444446,14.814814814814817,13220.751679277844,yes
10.548154331300754,13,425,1,16,",",None,yes,3.0,9.0,16871.555555555555,no
12.176410948536716,14,426,1,16,to,None,no,3.0,10.0,14742.6,yes
10.979997081548587,15,427,1,16,bide,None,no,3.0,9.0,15995.666666666666,yes
8.591110626438843,16,428,1,16,his,None,no,3.0,7.0,19726.571428571428,yes
4.536490375305645,1,430,1,17,around,None,no,3.0,4.0,25571.25,yes
4.347482294299425,2,431,1,17,noontime,None,yes,2.0,9.0,15944.0,yes
8.213451076466098,2,431,1,17,",",None,no,3.0,7.0,20360.0,no
10.772486090347853,3,432,1,17,the,None,no,3.0,9.0,16623.11111111111,yes
11.994216444705687,4,433,1,17,boar,None,no,3.0,10.0,15889.71590909091,yes
8.724493497563872,4,433,1,17,",",None,no,2.0,15.5,10005.161290322581,no
11.3211590241145,5,434,1,17,feared,None,yes,5.333333333333333,9.933333333333334,27368.7521043771,yes
6.966409056145122,6,435,1,17,by,None,no,7.0,11.428571428571429,41929.125,yes
6.2247877353814,7,436,1,17,the,None,no,2.0,12.0,12320.083333333334,yes
8.527647102127109,8,437,1,17,locals,None,yes,1.8571428571428572,19.333333333333336,8585.009447004608,yes
13.4598672058145,8,437,1,17,",",None,no,4.0,10.6,19304.52799688057,no
6.601189771998068,9,438,1,17,came,None,yes,1.6666666666666667,18.166666666666668,9024.81660692951,yes
11.727470906053409,10,439,1,17,out,None,no,3.0,8.833333333333334,17382.49706744868,yes
7.897709523343063,10,439,1,17,",",None,no,2.0,13.0,10947.0,no
5.907586669179251,11,440,1,17,as,None,no,1.5,18.75,7907.6612903225805,yes
2.7330331552890796,12,441,1,17,slow,None,no,1.0,21.0,6783.428571428572,yes
6.36875937282868,13,442,1,17,as,None,no,2.0,12.0,11969.25,yes
5.527572966229013,14,443,1,17,a,None,no,2.0,11.0,12913.09090909091,yes
6.5184483951700996,15,444,1,17,snail,None,yes,3.0,17.916666666666668,18212.788095238095,yes
7.880485624759156,15,444,1,17,",",None,yes,4.0,7.0,28031.428571428572,no
8.591134672682875,16,445,1,17,from,None,no,3.0,7.333333333333333,19612.227272727272,yes
8.223432188599672,17,446,1,17,among,None,no,3.0,7.0,20617.285714285714,yes
8.068770016889395,18,447,1,17,the,None,no,3.0,7.0,20895.285714285714,yes
7.982443009656504,19,448,1,17,trees,None,yes,2.2222222222222223,14.851851851851851,12834.93331895225,yes
6.119245675339396,19,448,1,17,",",None,no,2.0,12.5,11945.12,no
6.358490949518807,20,449,1,17,just,None,no,2.0,12.0,12256.0,yes
8.40451027320098,21,450,1,17,as,None,no,14.0,7.0,93884.0,yes
10.07085577638859,22,451,1,17,the,None,no,3.0,8.333333333333334,17512.079999999998,yes
10.390299558459173,23,452,1,17,huntsman,None,no,2.6666666666666665,10.333333333333334,14369.517342501771,yes
10.305543189976147,24,453,1,17,had,None,no,3.0,8.333333333333334,18011.039999999997,yes
3.425472335009604,1,455,1,18,the,None,no,2.0,6.5,16409.53846153846,yes
9.965224950563787,2,456,1,18,huntsman,None,no,3.0,8.333333333333334,18421.682142857142,yes
9.498843415276355,3,457,1,18,leaped,None,yes,4.0,13.6,18597.222222222223,yes
9.97428758391926,4,458,1,18,from,None,no,3.0,8.0,14205.75,yes
7.069734132393956,5,459,1,18,his,None,no,3.0,6.0,23639.5,yes
7.688387895886675,6,460,1,18,hiding,None,yes,2.3333333333333335,10.444444444444445,14689.471428571429,yes
8.376942866259283,7,461,1,18,place,None,yes,2.6666666666666665,13.833333333333334,15727.984839777078,yes
12.995279954517926,8,462,1,18,and,None,no,3.0,10.0,14887.7,yes
8.65566055791556,9,463,1,18,through,None,no,3.0,7.0,20447.285714285714,yes
9.057263158542025,10,464,1,18,the,None,no,7.0,8.0,44646.0,yes
9.123874101247527,11,465,1,18,heart,None,no,2.3333333333333335,12.666666666666666,12745.190404040404,yes
12.587273060122278,12,466,1,18,with,None,no,3.0,10.0,15416.6,yes
10.152678326244502,13,467,1,18,his,None,no,7.0,8.0,42699.125,yes
7.690203987701338,14,468,1,18,fine,None,no,7.0,8.0,46909.0,yes
11.356289577234708,15,469,1,18,arrows,None,no,2.9,12.0,15080.22497795308,yes
7.283509331632447,16,470,1,18,shot,None,no,2.0,13.5,11381.777777777777,yes
9.148622511902852,17,471,1,18,the,None,no,3.0,8.0,18664.125,yes
4.636320467292414,1,473,1,19,now,None,no,1.5,14.0,8885.115384615385,yes
12.183482899972322,2,474,1,19,the,None,no,3.0,10.0,14943.6,yes
13.021567506923427,3,475,1,19,problem,None,no,2.6666666666666665,12.888888888888891,11995.194337194336,yes
8.215110256308831,4,476,1,19,was,None,no,2.0,15.0,10198.6,yes
8.0917661266812,5,477,1,19,no,None,no,3.0,6.0,24381.833333333332,yes
3.3178145795160177,6,478,1,19,longer,None,no,1.0,19.0,7372.105263157895,yes
13.140720819888756,7,479,1,19,to,None,no,3.0,10.333333333333334,14243.612903225805,yes
7.166869113383198,8,480,1,19,kill,None,no,2.0,12.5,11223.2,yes
10.55654789493312,9,481,1,19,the,None,no,3.0,8.333333333333334,13211.16,yes
6.2550400439532945,1,483,1,20,it,None,no,2.0,11.166666666666668,12175.167142857143,yes
4.117737706488191,2,484,1,20,was,None,yes,1.0,27.0,5353.111111111111,yes
13.190289758499542,3,485,1,20,to,None,no,4.0,10.0,19403.6,yes
11.646313982885196,4,486,1,20,find,None,no,3.0,9.333333333333334,15577.499999999998,yes
10.599952584050524,5,487,1,20,a,None,no,3.0,8.333333333333334,13060.679999999998,yes
13.569923715534836,6,488,1,20,way,None,no,2.5714285714285716,14.047619047619047,7759.045394661787,yes
14.290642881501629,7,489,1,20,to,None,no,3.0,11.333333333333334,13306.85294117647,yes
11.25590800270802,8,490,1,20,carry,None,no,3.0,9.0,16054.111111111111,yes
10.523044227055822,9,491,1,20,the,None,no,3.0,8.333333333333334,13211.519999999999,yes
13.061951521105533,10,492,1,20,boar,None,yes,2.6875,13.604166666666668,10375.942771404241,yes
3.425472335009604,1,494,1,21,the,None,no,2.0,6.5,16409.53846153846,yes
8.579968111823996,2,495,1,21,head,None,no,2.3333333333333335,13.555555555555557,13508.209090909091,yes
9.739335481833944,3,496,1,21,was,None,yes,3.6666666666666665,13.1,16634.037037037036,yes
8.861776522993967,4,497,1,21,too,None,no,2.0,16.666666666666668,9782.295231416549,yes
9.48761073798527,5,498,1,21,heavy,None,yes,2.5714285714285716,11.785714285714286,14457.825561378193,yes
9.975144457158091,6,499,1,21,for,None,no,3.0,8.333333333333334,17797.32,yes
10.570160500610251,7,500,1,21,the,None,no,3.0,8.666666666666666,17118.23076923077,yes
9.249830104950519,8,501,1,21,little,None,no,6.0,8.0,37223.25,yes
10.976881284781019,9,502,1,21,huntsman,None,no,3.0,11.25,15559.129545454547,yes
11.759091498867237,10,503,1,21,to,None,no,3.0,9.333333333333334,15892.285714285714,yes
7.591181382044347,11,504,1,21,carry,None,no,2.0,13.5,10773.111111111111,yes
4.308733460992758,12,505,1,21,back,None,no,2.0,14.0,13270.0,yes
12.744299974366516,13,506,1,21,to,None,no,3.0,10.0,14196.9,yes
10.623221748847914,14,507,1,21,the,None,no,3.0,8.666666666666666,16640.653846153848,yes
8.177157728942081,15,508,1,21,manor,None,yes,2.0,18.333333333333332,10554.251893939394,yes
11.975001968203808,16,509,1,21,house,None,yes,3.1666666666666665,11.782407407407408,15860.816313131312,yes
10.55535535692388,16,509,1,21,",",None,no,3.0,8.0,18937.5,no
12.778307862970195,17,510,1,21,but,None,no,3.0,9.333333333333334,16011.642857142857,yes
10.125912825550625,18,511,1,21,the,None,no,2.5,12.166666666666668,12448.34792626728,yes
12.284222520573909,19,512,1,21,huntsman,None,no,2.6666666666666665,12.388888888888888,12537.05052910053,yes
9.278011650339478,19,512,1,21,",",None,no,2.0,17.0,9056.29411764706,no
16.001702314476095,20,513,1,21,who,None,no,6.0,11.75,19334.58977272727,yes
10.783331665583535,21,514,1,21,was,None,no,2.0,17.5,6747.371428571429,yes
7.301251880642901,22,515,1,21,as,None,no,2.0,12.0,12111.75,yes
12.837814824517078,23,516,1,21,quick-witted,None,yes,4.25,14.111111111111112,18557.320269201082,yes
8.930935260530687,24,517,1,21,and,None,no,3.0,7.666666666666667,18903.521739130432,yes
13.940393687011134,25,518,1,21,cunning,None,yes,4.7272727272727275,11.833333333333332,20894.92787961673,yes
6.3159234699474665,26,519,1,21,as,None,no,2.0,10.0,13248.4,yes
8.073684089490385,27,520,1,21,ever,None,yes,2.0,16.533333333333335,10609.873214285715,yes
14.763735024238255,27,520,1,21,",",None,no,4.2,11.266666666666667,18679.84013163307,no
11.82233715227667,28,521,1,21,asked,None,no,6.0,9.0,32156.666666666668,yes
11.251493914996328,29,522,1,21,himself,None,no,6.0,8.5,10985.82857142857,yes
7.730704953871969,29,522,1,21,",",None,no,2.0,13.5,10640.148148148148,no
9.575050168420825,29,522,1,21,``,None,no,3.0,7.333333333333333,18843.272727272728,no
9.862950900630475,30,523,1,21,what,None,no,2.5,11.75,11105.754032258064,yes
5.715566331613468,31,524,1,21,else,None,no,1.5,17.25,1233.7380952380952,yes
4.985307238873433,32,525,1,21,can,None,no,1.0,31.0,1556.1612903225807,yes
13.38324503829278,33,526,1,21,i,None,no,3.0,9.833333333333334,4796.687647058823,yes
10.959572536357792,34,527,1,21,do,yes,yes,2.4705882352941178,14.22549019607843,11359.70781657168,yes
13.472544948947606,35,528,1,21,to,None,no,3.0,10.333333333333334,13814.516129032258,yes
11.722164716027581,36,529,1,21,prove,None,no,3.0,9.0,15613.222222222223,yes
5.899480108303811,37,530,1,21,i,None,no,2.0,11.0,12597.454545454546,yes
10.068618447053048,38,531,1,21,killed,None,no,5.0,8.0,29235.625,yes
8.962641046036884,39,532,1,21,the,None,no,3.0,7.0,15608.714285714286,yes
3.425472335009604,1,534,1,22,the,None,no,2.0,6.5,16409.53846153846,yes
5.999577928773877,2,535,1,22,next,None,no,2.0,11.5,12546.08695652174,yes
10.361717759932617,3,536,1,22,instance,None,no,2.5,14.333333333333334,12930.106253626898,yes
13.428628467087261,4,537,1,22,he,None,no,3.0,10.5,14276.871428571429,yes
13.863469230574996,5,538,1,22,opened,None,no,5.0,11.0,23121.81818181818,yes
8.511101285308388,6,539,1,22,the,None,no,5.0,7.0,33951.42857142857,yes
9.753006736309647,7,540,1,22,boar,None,yes,2.6666666666666665,9.444444444444445,16193.828306878306,yes
12.94610924729425,7,540,1,22,'s,None,no,3.0,10.0,15696.072159090909,no
8.995634623061509,8,541,1,22,mouth,None,yes,2.0,15.0,10092.6,yes
10.806592841670387,9,542,1,22,and,None,no,3.0,8.0,14722.625,yes
10.6744777757517,10,543,1,22,cut,None,no,3.0,8.0,15160.125,yes
9.239000294952927,11,544,1,22,out,None,no,2.5,11.833333333333334,14200.209239130434,yes
8.167938152048897,12,545,1,22,its,None,no,2.0,14.5,9916.206896551725,yes
9.658625041850739,13,546,1,22,tongue,None,yes,3.0,7.666666666666667,18706.695652173912,yes
10.381116736157537,13,546,1,22,",",None,yes,3.0,9.0,17611.222222222223,no
11.049012864326539,14,547,1,22,taking,None,no,6.0,8.0,36022.5,yes
11.120307075284018,15,548,1,22,that,None,yes,2.25,15.25,7009.499584257206,yes
6.335207979448979,16,549,1,22,as,None,no,1.5,18.25,8042.496865203762,yes
5.693824855123845,17,550,1,22,proof,None,yes,2.0,10.5,13516.952380952382,yes
10.243022398347787,18,551,1,22,for,None,no,3.0,8.0,17832.125,yes
9.963099631189241,19,552,1,22,the,None,no,3.0,8.0,18215.125,yes
6.262408722370382,1,554,1,23,he,None,no,2.0,11.666666666666668,11944.720000000001,yes
7.630815314729476,2,555,1,23,set,None,no,2.0,13.5,10575.925925925925,yes
12.235511710527817,3,556,1,23,out,None,no,3.0,9.5,15136.357954545456,yes
12.385075387707646,4,557,1,23,for,None,no,3.0,9.333333333333334,15077.571428571428,yes
10.900696968961325,5,558,1,23,the,None,no,3.0,8.666666666666666,16516.26923076923,yes
11.223918286832577,6,559,1,23,manor,None,yes,2.6666666666666665,12.055555555555557,13738.465276292336,yes
9.298949774863022,7,560,1,23,house,None,yes,2.25,14.583333333333334,11781.857152875176,yes
10.882760142063393,8,561,1,23,as,None,yes,2.5,12.638888888888891,12632.273145155496,yes
7.137565369663639,9,562,1,23,quickly,None,yes,3.0,10.666666666666666,18164.25,yes
9.450958127448775,10,563,1,23,as,None,no,3.0,8.0,18187.75,yes
10.962461305297932,11,564,1,23,he,None,no,3.0,8.833333333333334,16525.027126099707,yes
8.03601703979666,12,565,1,23,could,None,yes,2.0,13.5,10458.962962962964,yes
9.48653832257691,13,566,1,23,and,None,no,3.0,8.0,18097.125,yes
13.076516209360307,14,567,1,23,he,None,no,3.0,10.5,14309.125,yes
12.234720758713646,15,568,1,23,had,None,no,3.0,9.333333333333334,15947.357142857141,yes
6.831495542496263,16,569,1,23,only,None,no,2.0,11.5,12632.95652173913,yes
11.654859347126296,17,570,1,23,been,None,no,3.0,7.333333333333333,19442.045454545456,yes
9.742788400758856,18,571,1,23,gone,None,yes,2.3333333333333335,11.111111111111112,11914.485500162918,yes
8.575306410723437,19,572,1,23,a,None,no,3.0,7.0,20480.571428571428,yes
6.659389605901801,20,573,1,23,few,None,no,4.0,8.75,27210.85714285714,yes
10.455326522245292,21,574,1,23,minutes,None,no,2.75,9.125,17141.91405279503,yes
12.30539737698177,22,575,1,23,when,None,no,3.0,9.0,10764.9,yes
13.94177156799029,23,576,1,23,a,None,no,3.0,10.0,4328.7,yes
8.226265881348947,24,577,1,23,second,None,no,2.0,13.0,3719.846153846154,yes
13.2810639652341,25,578,1,23,huntsman,None,no,5.0,12.178571428571429,9430.356573670137,yes
14.029596707242366,25,578,1,23,",",None,no,3.0,10.0,4752.5,no
10.487167638634423,26,579,1,23,not,None,no,3.0,8.0,6292.375,yes
4.514051062427305,27,580,1,23,so,None,no,6.0,14.0,12330.857142857143,yes
8.47280616636245,28,581,1,23,bold,None,no,3.0,7.0,6495.857142857143,yes
4.838745540533532,29,582,1,23,as,None,no,2.0,9.0,4896.222222222223,yes
7.800091089147452,30,583,1,23,the,None,no,3.0,6.666666666666667,7561.799999999999,yes
6.9681055029596,31,584,1,23,first,None,yes,3.0,6.0,8358.833333333334,yes
9.878811019540375,32,585,1,23,but,None,no,3.0,7.666666666666667,5772.913043478261,yes
8.968136868885093,33,586,1,23,a,None,no,3.0,7.333333333333333,6222.954545454546,yes
4.8393878527563094,34,587,1,23,little,None,yes,2.0,9.0,4749.555555555556,yes
5.377399886823616,35,588,1,23,more,None,no,2.0,9.0,4632.777777777777,yes
8.823144657609173,36,589,1,23,cunning,None,yes,2.6666666666666665,8.333333333333332,5203.69943019943,yes
14.26805092336428,36,589,1,23,",",None,yes,3.0,10.400000000000002,4620.3688172043,no
7.8644944071178315,37,590,1,23,came,yes,no,3.0,6.0,23738.166666666668,yes
7.386200642240932,38,591,1,23,on,None,no,3.0,5.666666666666667,24562.235294117647,yes
9.443926463782676,39,592,1,23,the,None,no,3.0,7.333333333333333,20440.909090909092,yes
4.565699987712543,1,594,1,24,seeing,None,no,3.0,3.0,34082.0,yes
7.970324023682336,2,595,1,24,the,None,no,3.0,7.0,20689.285714285714,yes
5.263182133952824,3,596,1,24,slain,None,no,2.0,10.5,13794.0,yes
8.960172406447684,4,597,1,24,carcass,None,no,2.5,10.416666666666666,14871.597994555354,yes
12.045643744231153,5,598,1,24,of,None,no,3.0,9.666666666666666,15376.551724137931,yes
11.480332563204804,6,599,1,24,the,None,no,3.0,9.0,16431.0,yes
6.507692522767302,7,600,1,24,boar,None,yes,2.0,12.0,12445.0,yes
8.763702303580903,7,600,1,24,",",None,no,3.0,6.333333333333333,22413.63157894737,no
10.604577058301823,8,601,1,24,the,None,no,3.0,9.0,16532.333333333332,yes
10.495734510892719,9,602,1,24,huntsman,None,no,4.0,12.0,21887.0,yes
10.07003942521077,10,603,1,24,rejoiced,None,yes,2.3333333333333335,13.0,10984.802469135802,yes
10.252344244050668,11,604,1,24,in,None,no,3.0,8.333333333333334,17596.199999999997,yes
7.379240304548908,12,605,1,24,his,None,no,5.0,6.0,38512.5,yes
7.045092228647606,13,606,1,24,good,None,no,3.0,6.0,18237.5,yes
3.425472335009604,1,608,1,25,the,None,no,2.0,6.5,16409.53846153846,yes
8.842867138182891,2,609,1,25,second,None,no,3.0,7.333333333333333,19564.090909090908,yes
10.857091797719315,3,610,1,25,huntsman,None,no,2.75,10.875,15011.55,yes
10.057084691033879,4,611,1,25,knew,None,yes,4.0,12.6,18512.55555555556,yes
11.06598157140927,5,612,1,25,a,None,no,3.0,8.666666666666666,5782.153846153847,yes
10.923203499006094,6,613,1,25,shortcut,None,yes,2.857142857142857,9.809523809523808,16060.82978896104,yes
11.617066573512002,7,614,1,25,to,None,no,3.0,9.0,16555.333333333332,yes
11.042846571376696,8,615,1,25,the,None,no,3.0,9.0,16879.666666666668,yes
9.928104303865886,9,616,1,25,manor,None,yes,7.333333333333333,14.583333333333334,36734.01515151515,yes
12.184218709725489,10,617,1,25,house,None,yes,5.636363636363637,11.270637408568444,26834.50468319559,yes
6.435427927519946,11,618,1,25,was,None,no,2.0,10.5,14021.238095238095,yes
8.625866596552966,12,619,1,25,just,None,no,3.0,7.0,20717.85714285714,yes
6.39974096688891,13,620,1,25,around,None,no,8.0,10.5,55009.142857142855,yes
10.421171068081264,14,621,1,25,the,None,no,3.0,8.666666666666666,17235.23076923077,yes
8.168492996025407,15,622,1,25,nearby,None,no,6.0,7.0,41190.0,yes
10.561839412204177,16,623,1,25,pond,None,yes,4.733333333333333,11.755555555555556,30361.2987426305,yes
11.684071319482069,16,623,1,25,",",None,no,3.0,10.0,15978.6,no
9.204749418084111,17,624,1,25,and,None,no,3.0,7.666666666666667,19907.608695652172,yes
9.711822156913222,17,624,1,25,",",None,yes,3.0,8.333333333333334,17665.8,no
10.966662672606706,18,625,1,25,being,None,no,3.0,8.666666666666666,16588.73076923077,yes
10.816749266351293,19,626,1,25,a,None,no,3.0,9.0,16324.666666666666,yes
9.297616337340454,20,627,1,25,bigger,None,no,3.0,6.333333333333333,22133.526315789473,yes
